no,id,日期,起始时间点,结束时间点,歌曲文件名,歌曲名,原唱,版本号,版本名,时间轴,状态,歌词
651,A000652,2021.11.10,0.0,275208.0, 平凡的一天 2.0,平凡的一天,毛不易,2.0,,0,0,"[ti:平凡的一天 (Live)]
[ar:毛不易]
[al:中国音乐公告牌 第11期]
[by:]
[offset:0]
[00:00.69]平凡的一天 (Live) - 毛不易
[00:02.62]词：毛不易
[00:03.57]曲：毛不易
[00:03.70]编曲Arranger：赵兆
[00:03.87]制作人Producer：李健/赵兆
[00:04.13]键盘Keyboard：赵兆
[00:04.30]吉他Guitar：向嵬
[00:05.08]贝斯Bass：韩阳
[00:05.25]鼓Drum：武勇恒
[00:05.41]长笛flute：刘晓光
[00:06.73]合音Backing Vocal：梁古驰
[00:06.97]混音Mixing：李游
[00:07.13]母带Mastering：Joe LaPorta .（Sterling Sound. NY）
[00:07.39]录音棚Studio：55TEC . Beijing
[00:08.31]录音Recording：李游/李杨
[00:08.54]人声录音Vocal Recording：李杨
[00:09.57]人声编辑Vocal Editing：李杨
[00:09.84]录音助理Recording Assistants：郭舒文/邢铜
[00:10.20]音乐制作发行Produced and Distributed：哇唧唧哇/智慧大狗
[00:16.51]每个早晨七点半就自然醒
[00:24.28]风铃响起又是一天云很轻
[00:31.81]晒好的衣服味道很安心
[00:39.62]一切都是柔软又宁静
[00:46.71]每个路口花都开在阳光里
[00:54.83]小店门前传来好听的恋曲
[01:02.37]不用太久就能走到目的地
[01:09.96]人来人往里满是善意
[01:16.39]这是最平凡的一天啊
[01:21.07]你也想念吗
[01:25.07]不追不赶慢慢走回家
[01:31.04]就这样虚度着年华 没牵挂
[01:40.09]只有晚风轻拂着脸颊
[02:03.23]日落之前斜阳融在小河里
[02:10.88]逛了黄昏市场收获很满意
[02:18.41]朋友打来电话说他在等你
[02:26.04]见面有聊不完的话题
[02:33.69]餐桌摆在开满花的院子里
[02:41.30]微微酒意阵阵欢歌笑语
[02:48.86]从不考虑明天应该去哪里
[02:56.46]因为今夜的风太和煦
[03:02.98]这是最平凡的一天啊
[03:07.57]你也想念吗
[03:11.20]不追不赶慢慢走回家
[03:17.50]就这样虚度着年华 没牵挂
[03:26.63]只有晚风轻拂着脸颊
[03:33.42]这是最完美的一天啊
[03:37.94]你也想要吗
[03:41.93]生活可以不那么复杂
[03:48.12]就这样虚度着年华 没牵挂
[03:57.08]只有晚风轻拂着脸颊
[04:04.27]总有一天 我们会找到她"
652,A000653,2021.11.10,0.0,267216.0, 扉をあけて,扉をあけて,ANZA (大山アンザ),,,0,0,"[ti:扉をあけて (打开心扉) (《百变小樱》TV动画第35-46集片头曲)]
[ar:ANZA (大山アンザ)]
[al:扉をあけて (推开门扉)]
[by:]
[offset:0]
[00:00.00]扉をあけて - ANZA (大山アンザ)
[00:02.47]词：きくこ
[00:04.95]曲：広瀬香美
[00:07.43]It&apos;s all right
[00:08.85]大丈夫ダイジョウブだいじょうぶ
[00:11.84]奇跡だって起こせる
[00:15.11]
[00:16.21]Here we go行こうよ
[00:17.81]行こうよ行こうよ翼拡げ
[00:22.30]
[00:23.27]きっと何かが何かがどこかで
[00:27.72]出会える日を待ってる
[00:31.38]
[00:31.98]Do do do dreaming dreaming
[00:35.56]
[00:37.09]そして扉がひらくよ
[00:44.98]
[00:54.04]イザとなると何も言えない
[01:00.04]
[01:02.10]しゃべりたいのに声も聴きたくて
[01:09.25]こころがねあわててる
[01:15.65]
[01:18.14]青い空に飛行機雲
[01:24.13]
[01:25.90]繋いだ手に沸いてくるpower
[01:33.13]どこだってゆけそうだよ
[01:39.47]
[01:42.17]風に乗って
[01:46.80]It&apos;s all right
[01:48.02]大丈夫ダイジョウブだいじょうぶ
[01:50.93]奇跡だって起こせる
[01:54.28]
[01:55.34]Here we go行こうよ
[01:57.01]行こうよ行こうよ翼拡げ
[02:01.60]
[02:02.45]きっと何かが何かがどこかで
[02:06.92]出会える日を待ってる
[02:10.16]
[02:11.13]Do do do dreaming dreaming
[02:14.93]
[02:16.33]そして扉がひらくよ
[02:23.88]
[02:33.41]なんでもない小石でさえ
[02:39.43]
[02:41.10]不思議だよね宝石に変わる
[02:48.08]
[02:48.65]一緒にね見てるだけでみんな光る
[03:01.20]
[03:04.25]Top secret
[03:05.54]大好きなダイスキなだいすきな
[03:08.50]瞬間が増えてゆく
[03:12.06]
[03:12.63]とっても小さなチイサナ
[03:15.38]ちいさな種になって
[03:18.97]
[03:19.87]きっとこころのどこかで
[03:23.45]大きな花が咲き始めてる
[03:28.46]Do do do dreaming dreaming
[03:32.28]
[03:33.64]そして世界はひらく
[03:39.27]大丈夫ダイジョウブだいじょうぶ
[03:42.19]奇跡だって起こせる
[03:45.78]
[03:46.52]Here we go行こうよ
[03:48.19]行こうよ行こうよ翼拡げ
[03:52.81]
[03:53.58]きっと何かが何かがどこかで
[03:58.07]出会える日を待ってる
[04:01.53]
[04:02.22]Do do do dreaming dreaming
[04:05.78]
[04:07.36]そして扉がひらくよ"
653,A000654,2021.11.10,0.0,311832.0, 漠河舞厅,漠河舞厅,柳爽,,,0,0,"[ti:漠河舞厅]
[ar:柳爽]
[al:1st.星球]
[by:]
[offset:0]
[00:00.00]漠河舞厅 - 柳爽 (Leon Liu)
[00:00.53]词：柳爽
[00:01.07]曲：柳爽
[00:01.60]编曲：王子豪
[00:02.14]如果有时间
[00:05.18]你会来看一看我吧
[00:09.71]看大雪如何衰老的
[00:14.20]我的眼睛如何融化
[00:18.59]如果你看见我的话
[00:22.95]请转过身去再惊讶
[00:28.89]尘封入海吧
[01:03.41]我从没有见过极光出现的村落
[01:09.68]也没有见过有人 在深夜放烟火
[01:16.86]晚星就像你的眼睛杀人又放火
[01:23.13]你什么都没有说 野风惊扰我
[01:30.39]三千里 偶然见过你
[01:37.02]花园里 有裙翩舞起
[01:43.89]灯光底 抖落了晨曦
[01:50.33]在1980的漠河舞厅
[01:57.32]如果有时间
[01:59.65]你会来看一看我吧
[02:03.01]看大雪如何衰老的
[02:06.30]我的眼睛如何融化
[02:09.66]如果你看见我的话
[02:13.03]请转过身去再惊讶
[02:17.22]我怕我的眼泪
[02:19.44]我的白发像羞耻的笑话
[02:53.22]我从没有见过极光出现的村落
[02:59.67]也没有见过有人 在深夜放烟火
[03:06.78]晚星就像你的眼睛杀人又放火
[03:13.09]你什么都不必说 野风惊扰我
[03:20.25]可是你 惹怒了神明
[03:26.99]让你去 还那么年轻
[03:33.83]都怪你 远山冷冰冰
[03:40.14]在一个人的漠河舞厅
[03:47.34]如果有时间
[03:49.34]你会来看一看我吧
[03:52.70]看大雪如何衰老的
[03:56.12]我的眼睛如何融化
[03:59.53]如果你看见我的话
[04:02.93]请转过身去再惊讶
[04:07.14]我怕我的眼泪
[04:09.30]我的白发像羞耻的笑话
[04:14.29]如果有一天
[04:16.37]我的信念忽然倒塌
[04:19.77]城市的花园没有花
[04:23.16]广播里的声音嘶哑
[04:26.53]如果真有这天的话
[04:29.93]你会不会奔向我啊
[04:34.31]尘封入海吧
[04:40.90]尘封入海吧"
654,A000655,2021.11.10,0.0,184104.0, 给我一个吻 2.0,给我一个吻,杨子姗,2.0,,0,0,"[ti:给我一个吻]
[ar:杨子姗]
[al:重返20岁 电影原声带]
[by:]
[offset:0]
[00:00.00]给我一个吻 - 杨子姗
[00:04.43]词：陈式
[00:08.86]曲：Earl Shuman/Alden Shuman/Marshall Brown
[00:13.29]给我一个吻 可以不可以
[00:17.87]
[00:18.75]吻在我的脸上 留个爱标记
[00:23.45]
[00:24.32]给我一个吻 可以不可以
[00:28.86]
[00:29.80]吻在我的心上 让我想念你
[00:34.23]纵然瞪着你眼睛 你不答应
[00:39.27]
[00:39.78]我也要向你请求 决不灰心
[00:45.30]纵然闭着你嘴唇 你没回音
[00:50.84]我也要向你恳求 决不伤心
[00:55.71]
[01:19.79]给我一个吻 可以不可以
[01:24.21]
[01:24.97]吻在我的脸上 留个爱标记
[01:29.77]
[01:30.49]给我一个吻 可以不可以
[01:35.25]
[01:36.04]吻在我的心上 让我想念你
[01:40.49]纵然瞪着你眼睛 你不答应
[01:45.99]我也要向你请求 决不灰心
[01:50.95]
[01:51.64]纵然闭着你嘴唇 你没回音
[01:57.06]我也要向你恳求 决不伤心
[02:02.17]
[02:03.68]给我一个吻 可以不可以
[02:08.46]
[02:09.13]飞吻也没关系 我一样心感激
[02:13.81]
[02:14.62]给我一个吻 敷衍也可以
[02:19.38]
[02:20.17]飞吻表示甜蜜 我一样感谢你
[02:25.10]
[02:25.70]飞吻表示甜蜜 我一样感谢你
[02:31.17]飞吻表示甜蜜 我一样感谢你"
655,A000656,2021.11.10,0.0,310296.0, 舒伯特玫瑰 [合唱素材],舒伯特玫瑰,,,合唱素材,0,2,
656,A000657,2021.11.11,0.0,206352.0, Lullaby 2.0,Lullaby,J P Lloyd,2.0,,0,3,
657,A000658,2021.11.11,0.0,117936.0, Unravel,Unravel,火腿叔叔Ham,,,0,0,"[ti:Unravel]
[ar:火腿叔叔Ham]
[al:中文歌]
[by:]
[offset:0]
[00:00.00]Unravel - 火腿叔叔Ham
[00:02.73]请说清楚 请讲清楚 当中诡秘烟幕
[00:08.53]
[00:09.38]占据我身体
[00:11.29]
[00:12.77]活着另个我
[00:14.73]
[00:16.32]经已破坏
[00:17.93]经已破坏
[00:19.71]摧毁世界之内
[00:22.13]
[00:23.17]伸手只得漆黑
[00:25.31]
[00:26.73]你也满面笑意
[00:29.53]
[00:42.77]让我闭上那崩溃的心
[00:46.01]就此终止呼吸
[00:48.99]
[00:49.82]没法解开 再也不可解开了
[00:53.44]连真相都大概 freeze
[00:56.93]统统摧毁 没法摧毁
[00:58.66]统统疯魔 没法疯魔
[01:00.51]苦苦追踪你到底
[01:02.75]
[01:03.33]摇晃那逐渐与世界坠落深渊的我
[01:07.64]逐渐的虚化 消散于天下
[01:11.11]就请你不要再去寻觅我
[01:15.82]
[01:16.65]答应好好过
[01:18.29]就身处世界对抗未知诡秘
[01:21.68]我不想伤你 却没法躲避
[01:25.14]就狠心舍弃 会否将我忘记
[01:29.83]
[01:34.51]如此清晰易见
[01:37.32]
[01:43.17]无边恍惚 孤单痛苦
[01:44.95]失落寂寞 侵袭着我
[01:46.70]回想记忆 那些天真
[01:48.39]美好笑声 刺伤我
[01:50.39]想要解困 想要解困 想要解困
[01:53.27]想要解困 想要解困 想要解困
[01:56.46]Unravelling the world"
658,A000659,2021.11.11,0.0,227928.0, YOU&IDOL,YOU&IDOL,Morgan Saint,,,0,0,"[ti:You]
[ar:Morgan Saint]
[al:You]
[by:]
[offset:0]
[00:00.00]You - Morgan Saint
[00:00.28]Written by：Morgan Gildersleeve/Cass Dillon
[00:00.57]Hatred is not in my blood
[00:04.96]
[00:06.95]Euphoria is what I feel in my dreams
[00:12.21]
[00:13.83]Love is what I&apos;m searching for
[00:18.75]
[00:19.51]So take me away
[00:21.42]
[00:22.68]To safer grounds
[00:25.38]
[00:26.08]Where we can run free
[00:28.50]
[00:29.39]Away from harm
[00:32.35]
[00:34.84]I could be looking for you looking for you
[00:36.91]
[00:37.82]In all the wrong places
[00:40.54]
[00:41.35]I could me missing on you missing on you
[00:43.67]
[00:44.58]With all of this dreaming
[00:46.86]
[00:48.20]I better chase this ghost before it leaves me
[00:53.70]
[00:54.88]I can feel your warmth when my eyes go into hiding
[01:00.09]
[01:01.51]I could be looking for you looking for you
[01:03.62]
[01:04.41]In all the wrong places
[01:07.41]
[01:08.05]I could me missing on you missing on you
[01:10.18]
[01:11.00]With all of this dreaming
[01:13.59]
[01:14.43]So take me away
[01:17.13]
[01:17.66]To safer grounds
[01:20.94]Where we can run free away from harm
[01:27.18]
[01:27.71]I can&apos;t lose my mind while wishing for you
[01:33.32]
[01:34.35]I need to keep running until I can&apos;t see your face
[01:39.94]In the corner of my brain
[01:42.15]
[01:44.87]I could be looking for you looking for you
[01:46.85]
[01:47.71]In all the wrong places
[01:50.71]
[01:51.34]I could me missing on you missing on you
[01:53.62]
[01:54.45]With all of this dreaming
[01:56.90]
[01:58.11]I better chase this ghost before it leaves me
[02:03.56]
[02:04.86]I can feel your warmth when my eyes go into hiding
[02:10.20]
[02:11.51]I could be looking for you looking for you
[02:13.63]
[02:14.31]In all the wrong places
[02:17.43]
[02:18.13]I could me missing on you missing on you
[02:20.35]
[02:21.01]With all of this dreaming
[02:23.48]
[02:25.49]Bleed with me and let&apos;s feel it all
[02:30.16]
[02:32.00]Take my youth
[02:33.82]
[02:34.47]And make it all yours
[02:37.32]
[02:38.73]Bleed with me
[02:41.19]And let&apos;s feel it all take my youth
[02:47.84]And make it all yours it&apos;s all yours
[02:53.69]
[02:54.81]I could be looking for you looking for you
[02:56.92]
[02:57.72]In all the wrong places
[03:00.53]
[03:01.40]I could me missing on you missing on you
[03:03.59]
[03:04.32]With all of this dreaming
[03:06.81]
[03:08.14]I better chase this ghost before it leaves me
[03:13.66]
[03:14.83]I can feel your warmth when my eyes go into hiding
[03:20.19]
[03:21.47]I could be looking for you looking for you
[03:23.57]
[03:24.41]In all the wrong places
[03:27.43]
[03:28.06]I could me missing on you missing on you
[03:30.25]
[03:30.97]With all of this dreaming
[03:33.62]
[03:34.71]I could be looking for you looking for you
[03:36.91]
[03:38.11]I could be looking for you
[03:39.51]
[03:41.43]I could be missing on you missing on you
[03:43.51]
[03:44.79]I could be missing on you"
659,A000660,2021.11.11,0.0,54552.0, ドラえもんのうた,ドラえもんのうた,,,,0,2,
660,A000661,2021.11.11,0.0,179160.0, 想想念念,想想念念,"FAFA,雪二",,,0,0,"[ti:想想念念]
[ar:老大花FAFA,雪二]
[al:]
[by:karakal01]
[offset:0]
[00:00.00]想想念念 - FAFA (FAFA)/雪二
[00:00.19]词：单色凌
[00:00.39]曲：单色凌
[00:00.59]编曲：KEYI/单色凌
[00:00.79]制作人：单色凌
[00:00.99]录音：吕晓菲
[00:01.18]混音：李琰祥
[00:01.38]和声：阿斗
[00:01.58]监制：单色凌
[00:01.78]制作公司：Hikoon Music
[00:01.98]OP：嗨库文化
[00:02.18]我想念着你的气息
[00:04.37]想念你说的我爱你
[00:06.62]
[00:07.28]就是这样一次次无法忘记
[00:10.53]
[00:11.44]你是我稀缺的氧气
[00:13.78]没你在不能呼吸
[00:15.97]
[00:16.70]这是我最害怕的距离
[00:19.40]
[00:22.07]整夜都闭不上眼
[00:24.33]翻来覆去好几遍
[00:26.64]不小心碰翻了温热的咖啡杯
[00:31.37]深爱时候的情节
[00:33.74]循环多少亿光年
[00:36.07]所有的结果都是时过境迁
[00:39.89]
[00:40.58]哦 你习惯在左边
[00:43.21]
[00:45.09]哦 那是某个冬天
[00:47.87]
[00:49.78]哦 怎么越来越远
[00:52.60]
[00:54.51]哦 只剩我一个人在想念
[00:59.03]我想念着你的气息
[01:00.74]想念你说的我爱你
[01:03.06]
[01:03.71]就是这样一次次无法忘记
[01:06.95]
[01:07.78]你是我稀缺的氧气
[01:10.23]没你在不能呼吸
[01:12.35]
[01:12.86]这是我最害怕的距离
[01:15.90]
[01:37.43]整夜都闭不上眼
[01:39.63]翻来覆去好几遍
[01:41.91]不小心碰翻了温热的咖啡杯
[01:46.66]深爱时候的情节
[01:49.06]循环多少个一年
[01:51.36]所有的结果都是时过境迁
[01:55.28]
[01:56.07]哦 你习惯在左边
[01:58.47]
[02:00.47]哦 那是某个冬天
[02:03.18]
[02:05.21]哦 怎么越来越远
[02:07.99]
[02:09.89]哦 只剩我一个人在想念
[02:14.36]我想念着你的气息
[02:16.19]想念你说的我爱你
[02:18.35]
[02:18.99]就是这样一次次无法忘记
[02:22.24]
[02:23.13]你是我稀缺的氧气
[02:25.52]没你在不能呼吸
[02:27.67]
[02:28.42]这是我最害怕的距离"
661,A000662,2021.11.11,0.0,299880.0, 暁の車 2.0,暁の車,南里侑香 (なんり ゆうか),2.0,,0,0,"[ti:暁の車 (晓之车) (《机动战士高达seed》TV动画第38集插曲)]
[ar:南里侑香 (なんり ゆうか)]
[al:機動戦士ガンダム SEED スーツCD (4) ミゲル・アイマン×ニコル・アマルフィ (机动战士高达SEED SUIT CD vol.4 MIGUEL×NICOL)]
[by:]
[offset:0]
[kana:1あかつき1くるま1なん1り1ゆう1か1し1かじ1うら1ゆ1き1きょく1かじ1うら1ゆ1き1かぜ1こ1かげ1うつぶ1な1み1し1わたし1わたし1み1ゆ1ひと1しら1かな1こ1ひと1なげ1ほし1お1い1さけ1はな1しず1ゆ1ひたい1のこ1て1き1おく1はる1び1やさ1て1こ1ども1こころ1も1くる1ま1ふ1はら1すす1ゆ1ひと1なげ1かな1むね1いと1はげ1か1な1かな1そ1しろ1はな1ゆ1なつ1かげ1ひたい1な1あか1そ1すな1はる1こ1い1おも1で1や1つ1すす1だい1ち1なつ1め1ぶ1い1あかつき1くるま1み1おく1はな1ゆ1いま1ど1こ1み1やす1よ1あ1いち1ど1て1け1ともし1び1くる1ま1まわ]
[00:00.14]暁の車 - 南里侑香 (なんり ゆうか)
[00:02.72]词：梶浦由記
[00:03.84]曲：梶浦由記
[00:10.32]風さそう木陰に俯せて泣いてる
[00:19.51]見も知らぬ私を私が見ていた
[00:29.05]逝く人の調べを奏でるギターラ
[00:38.41]来ぬ人の嘆きに星は落ちて
[00:47.78]行かないで どんなに叫んでも
[00:55.99]オレンジの花びら
[01:00.76]静かに揺れるだけ
[01:06.65]やわらかな額に残された
[01:14.74]手のひらの記憶遥か
[01:20.74]とこしえのさよならつま弾く
[01:43.40]優しい手にすがる子供の心を
[01:51.94]燃えさかる車輪は振り払い進む
[02:00.56]逝く人の嘆きを奏でてギターラ
[02:09.40]胸の糸激しく掻き鳴らして
[02:18.13]哀しみに染まらない白さで
[02:25.67]オレンジの花びら
[02:30.04]揺れてた夏の影に
[02:35.57]やわらかな額を失くしても
[02:43.11]赤く染めた砂遥か越えて行く
[02:51.64]さよならのリズム
[03:06.13]想い出を焼き尽くして進む大地に
[03:14.85]懐かしく
[03:17.73]芽吹いて行くものがあるの
[03:58.62]暁の車を見送って
[04:06.12]オレンジの花びら
[04:10.43]揺れてる今も何処か
[04:15.94]いつか見た安らかな夜明けを
[04:23.58]もう一度手にするまで
[04:29.02]消さないで灯火
[04:36.61]車輪は廻るよ
"
662,A000663,2021.11.11,0.0,202032.0, 暗恋 2.0,暗恋,"A1 TRIP,xxxmiracle,阿彻",2.0,,0,0,"[ti:暗恋]
[ar:A1 TRIP,xxxmiracle,阿彻]
[al:暗恋]
[by:tingting_karakal]
[offset:0]
[00:00.00]暗恋 - A1 TRIP/xxxmiracle/阿彻
[00:03.38]词 Lyricist：xxxmiracle/阿彻
[00:04.34]曲 Composer：xxxmiracle/阿彻
[00:05.30]编曲 Arranger：mantra
[00:06.03]混音工程师 Mixing Engineer：LBI利比
[00:07.45]人声处理 Voice Processing：LBI利比
[00:08.70]母带处理 Master：LBI利比
[00:10.41]监制 Executive producer：李子涵
[00:10.65]统筹 Project coordinator：李子涵
[00:12.01]出品：A1TRIP
[00:12.56]（未经著作人许可，不得翻唱、翻录或使用）
[00:15.69]
[00:16.48]阿彻：
[00:17.28]
[00:18.63]我用残阳融化冰
[00:20.62]再雕成一个你
[00:22.66]Eternal as the sun
[00:23.68]直到我们被烧成灰烬
[00:26.07]
[00:26.71]以你为中心那我会是什么天体
[00:30.56]深空的声音你听 em
[00:34.14]I can see
[00:35.41]You got feelings you ain't showing
[00:38.00]Make believe
[00:39.30]That you don't need your emotions
[00:42.10]Slide on me always leaving in the morning Before I speak
[00:47.15]
[00:47.90]What's love got to do with it
[00:49.84]xxxmiracle：
[00:49.98]独自待在我的房间偷偷抽泣
[00:51.44]打开陈年已久积了灰尘那个抽屉
[00:53.31]看到曾经秋季 我为你写的周记
[00:55.25]这周密的文字
[00:56.15]每一句都特别幽闭和忧郁
[00:58.09]对不起 一切是我自作多情
[01:00.03]遇见你 心跳变成爱的波形
[01:02.00]我的心 永远欢迎你的光临
[01:03.82]请你给我机会 让我慢慢跟你说明
[01:05.97]我的爱 等着在 在你身上泛滥
[01:08.35]In my life 有你就不会再暗淡
[01:10.22]By my side 就是不一样浪漫
[01:12.05]有鲜艳的花朵 有粗茶和淡饭ei
[01:14.49]你是那美丽的风景
[01:16.01]在沿途的路上你发出了光芒 ei
[01:18.50]烦恼都不见了踪影
[01:19.97]像热烈的阳光和滚烫的汪洋 ye
[01:22.47]让你看到我的真心
[01:23.80]心跳是多么动听
[01:25.42]把你当成我的世界 就像我的生命
[01:27.84]我爱你绝对不能分心
[01:29.62]想要做个画家 为你画画
[01:31.49]坐上幸福大巴 跳着恰恰
[01:33.51]带你见我爸妈 不说大话
[01:35.26]遇见我就赶紧嫁吧 火火辣辣
[01:37.44]
[01:38.09]I can see
[01:38.83]
[01:39.52]You got feelings you ain't showing
[01:42.13]Make believe
[01:43.45]That you don't need your emotions
[01:46.28]Slide on me always leaving in the morning Before I speak
[01:51.11]
[01:52.01]What's love got to do with it
[01:53.51]阿彻：
[01:53.77]I've been looking for a star coming for me truly
[01:55.71]不会向它许愿更不让它哭泣
[01:57.38]要看着轨迹
[01:58.25]慢慢徒步找到like movie
[01:59.29]Oh sweet 山顶
[01:59.97]也可能降落在那谷底
[02:01.26]是记性不好 才忘记睡觉
[02:03.28]我把你藏在梦里然后寻找way out
[02:05.34]要做你的眼睛随时和你汇报
[02:07.16]我相信你的光环总会将我围绕
[02:09.19]没有理由的
[02:10.18]每一天 和你联系用着Payphone
[02:11.94]会把你喜好包括号码全部背诵
[02:13.90]我知道这样看来我会显得被动
[02:15.85]但你对我的吸引就像光遇到了黑洞
[02:18.23]一步 一步 我的呼吸变得急促
[02:21.52]慢慢的沉溺坠入
[02:23.47]我承认被你迷住
[02:25.21]意识到
[02:25.75]你就是一束
[02:26.27]来自外太空能破了晓的光
[02:27.67]但同时让我世界变得滚烫
[02:29.45]那从此自愿成为你的伴
[02:30.58]星成为保护你的枪
[02:31.72]只要能看到我们始终成双
[02:33.30]I don't care别人到底怎么说
[02:34.97]我已被你吸引无法逃离怎么脱
[02:37.11]请你成为我的解药就算世界末日
[02:39.01]也要让你知道我比其他人都爱的多
[02:41.27]Baby I wanna say
[02:41.89]I can see
[02:42.70]
[02:43.45]You got feelings you ain't showing
[02:45.92]Make believe
[02:47.44]That you don't need your emotions
[02:50.12]Slide on me always leaving in the morning Before I speak
[02:55.26]
[02:55.77]What's love got to do with it
[02:57.36]xxxmiracle：
[02:57.51]过去了那么久我还是对你喜欢
[02:59.20]到底要我怎样才能向你靠近
[03:01.36]千万不要对我拒绝让我情何以堪
[03:03.25]这种感觉真的让我烦的要命
[03:05.39]不想继续暗恋 我想被你看见
[03:07.36]给你写下这首歌来对你表白
[03:09.29]爱你不会断电 为你准备钻戒
[03:11.37]我会把你宠得像是一个小孩
[03:13.45]你若像风 我就像雨
[03:15.27]这个世界只有我能配得上你
[03:17.48]对你绝对认真不是胡言乱语
[03:19.38]我们之间的感情不止千丝万缕
[03:21.46]我是蜜蜂 喜欢采蜜
[03:23.32]为了追到你我用尽千方百计
[03:25.31]带你去看星辰和大海
[03:26.80]在幸福的那块
[03:27.75]我展示我的男友力"
